Paper,Authors,year,subject,MALE,Mean Year,modality,linguisticity,Task,Kinds of response,inference,contrast,simple,location,software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,correction,Effect,Gaps,scanner,Tesla,design,Title,Journal,inf_name,contrasts,vertices,sx,sy,sz,hemisphere,study
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Left inferior occipital gyrus (BA 17),SPM5,MNI,MNI,-15,-93,-18,-15,-93,-18,9.747,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,42772,3.17000007629395,-78.2299957275391,-62.2099990844727,left,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Left precuneus (BA 31),SPM5,MNI,MNI,-27,-78,18,-27,-78,18,10.556,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,52072,-6.32999992370605,-99.8000030517578,0.879999995231628,left,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Right inferior occipital gyrus (BA 18),SPM5,MNI,MNI,33,-90,-18,33,-90,-18,12.641,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,14460,-14.5199995040894,-71.5800018310547,-68.3099975585938,right,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Right middle occipital gyrus (BA 18),SPM5,MNI,MNI,33,-87,0,33,-87,0,9.418,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,32680,-8.64000034332275,-84.8999938964844,-52.1300010681152,right,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Right superior occipital gyrus (BA 39),SPM5,MNI,MNI,33,-72,27,33,-72,27,7.016,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,101231,-21.3899993896484,-97.6800003051758,-1.47000002861023,right,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Left fusiform gyrus (BA 19),SPM5,MNI,MNI,-36,-81,-18,-36,-81,-18,9.879,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,30235,-16.8599987030029,-68.0699996948242,-71.2900009155273,left,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Left fusiform gyrus (BA 19),SPM5,MNI,MNI,-42,-66,-18,-42,-66,-18,9.704,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,40314,-18.5499992370605,-51.689998626709,-83.5699996948242,left,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Left inferior parietal lobule (BA 40),SPM5,MNI,MNI,-45,-45,45,-45,-45,45,7.162,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,81809,-63.2700042724609,-58.1700019836426,51.120002746582,left,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Right inferior parietal lobule (BA 40),SPM5,MNI,MNI,39,-45,48,39,-45,48,5.613,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,45063,47.4300003051758,-82.5600051879883,30.5799999237061,right,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Left insula (BA 13),SPM5,MNI,MNI,-30,24,0,-30,24,0,6.69,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,27459,-37.7299995422363,83.7100067138672,-39.6100006103516,left,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Induction vs. Rest,Inductive-Baseline,Right insula (BA 13),SPM5,MNI,MNI,30,27,0,30,27,0,7.689,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,134362,44.4500007629395,80.5400009155273,-39.2099990844727,right,197
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left middle frontal gyrus (BA 11),SPM5,MNI,MNI,-39,51,-9,-39,51,-9,2.702,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Within_Inference,98442,1.71000003814697,99.6399993896484,-8.34999942779541,left,198
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Right middle frontal gyrus (BA 46),SPM5,MNI,MNI,51,27,27,51,27,27,2.746,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Within_Inference,7262,47.0900001525879,74.7699966430664,46.8199996948242,right,198
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left inferior frontal gyrus (BA 44),SPM5,MNI,MNI,-51,15,21,-51,15,21,2.103,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Within_Inference,134462,-50.5400009155273,78.6899948120117,35.4099998474121,left,198
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Right angular gyrus (BA 39),SPM5,MNI,MNI,51,-72,27,51,-72,27,3.591,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Within_Inference,135827,23.4899997711182,-95.6100006103516,-17.5400009155273,right,198
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Right angular gyrus (BA 39),SPM5,MNI,MNI,60,-60,24,60,-60,24,2.236,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Within_Inference,112437,46.7400016784668,-86.8300018310547,-16.6199989318848,right,198
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction Prime vs. Simple Induction Target,Inductive-Inductive,Left inferior parietal lobule (BA 40),SPM5,MNI,MNI,-51,-48,51,-51,-48,51,3.003,uncorrected 0.01,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Within_Inference,115313,-74.9300003051758,-52.560001373291,40.2799987792969,left,198
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction vs. Simple Application,Inductive-Baseline,Left medial frontal gyrus (BA 11),SPM5,MNI,MNI,-3,42,-15,-3,42,-15,4.201,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,110387,52.2400016784668,79.629997253418,-30.4899997711182,left,199
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction vs. Simple Application,Inductive-Baseline,Right medial frontal gyrus (BA 11),SPM5,MNI,MNI,6,36,-18,6,36,-18,5.147,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,37986,-47.0200004577637,86.5,-17.5400009155273,right,199
67,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,1,Simple Induction vs. Simple Application,Inductive-Baseline,Right medial frontal gyrus (BA 11),SPM5,MNI,MNI,3,48,-18,3,48,-18,4.737,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research,Inductive,Baseline,154983,-37.810001373291,91.7299957275391,-12.4899997711182,right,199
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Inferior parietal cortex right,SPM8,MNI,MNI,50,-66,44,50,-66,44,5.97,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,106976,35.1399993896484,-93.5500030517578,3.6800000667572,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Superior frontal gyrus midline,SPM8,MNI,MNI,-4,44,44,-4,44,44,5.9,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,106197,66.7799987792969,59.7999992370605,44.3300018310547,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,LFPC left,SPM8,MNI,MNI,-42,48,-8,-42,48,-8,4.96,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,115661,-3.70999979972839,99.8300018310547,-4.41000032424927,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Precuneus,SPM8,MNI,MNI,-2,-62,34,-2,-62,34,4.94,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,74642,69.6100006103516,-71.4500045776367,7.02999973297119,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Cuneus,SPM8,MNI,MNI,2,-82,24,2,-82,24,4.56,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,43495,-56.0899963378906,-78.4499969482422,-26.4499988555908,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Inferior temporal gyrus left,SPM8,MNI,MNI,-58,-44,-8,-58,-44,-8,4.48,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,79450,-67.8899993896484,-36.379997253418,-63.7799987792969,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Superior temporal sulcus left,SPM8,MNI,MNI,-60,-26,18,-60,-26,18,4.39,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,12723,-91.1499938964844,6.17000007629395,40.6699981689453,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Middle temporal gyrus right,SPM8,MNI,MNI,66,-34,-6,66,-34,-6,3.58,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,114582,48.2200012207031,-39.1599998474121,-78.3699951171875,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Inferior temporal gyrus right,SPM8,MNI,MNI,54,-12,-24,54,-12,-24,3.48,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,163716,33.1599998474121,-1.51999998092651,-94.3300018310547,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Superior temporal sulcus right,SPM8,MNI,MNI,66,-50,18,66,-50,18,3.31,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,6952,75.4499969482422,-62.3199996948242,-20.6000003814697,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,LFPC right,SPM8,MNI,MNI,24,20,-20,24,20,-20,3.15,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,143125,0.340000003576279,85.75,-51.4500007629395,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Inferior parietal cortex left,SPM8,MNI,MNI,-38,-74,48,-38,-74,48,2.96,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,74219,-44.0200004577637,-87.9000015258789,18.3400001525879,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,LFPC left,SPM8,MNI,MNI,-26,58,18,-26,58,18,2.74,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,46710,32.0400009155273,90.3899993896484,28.3400001525879,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,LFPC right,SPM8,MNI,MNI,54,38,-2,54,38,-2,2.72,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,42055,44.1100006103516,89.7400054931641,-0.879999995231628,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Superior temporal sulcus right,SPM8,MNI,MNI,62,-40,12,62,-40,12,2.63,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,3244,88.1800003051758,-38.3199996948242,-27.5,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Temporopolar right,SPM8,MNI,MNI,42,18,-30,42,18,-30,2.61,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,64860,35.5400009155273,39.2399978637695,-84.8300018310547,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Inferior parietal cortex left,SPM8,MNI,MNI,-52,-60,18,-52,-60,18,2.6,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,156928,-76.5299987792969,-62.6100006103516,-14.9200010299683,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,LFPC right,SPM8,MNI,MNI,52,36,-4,52,36,-4,2.58,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,57045,42.4099998474121,90.4499969482422,-4.39000034332275,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Superior temporal sulcus right,SPM8,MNI,MNI,64,-38,10,64,-38,10,2.57,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,136438,88.8800048828125,-34.8699989318848,-29.730001449585,right,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,General difficulty (3-subrule integrated vs 2-subrule parallel),Inductive-Inductive,Medial frontopolar cortex,SPM8,MNI,MNI,-2,54,12,-2,54,12,2.57,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,76993,61.4000015258789,77.9000015258789,12.7200012207031,left,200
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Occipital cortex (V2) right,SPM8,MNI,MNI,32,-88,4,32,-88,4,13.04 (t),corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,87855,-8.82999992370605,-87.8099975585938,-47.0200004577637,right,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Superior parietal cortex right,SPM8,MNI,MNI,26,-62,46,26,-62,46,11.72,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,68793,-7.73999977111816,-96.8399963378906,23.7100009918213,right,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Premotor right,SPM8,MNI,MNI,28,6,52,28,6,52,10.03,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,131267,14.1399993896484,35.4200019836426,92.4399948120117,right,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Premotor left,SPM8,MNI,MNI,-24,8,54,-24,8,54,8.98,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,145343,17.9799995422363,47.2400016784668,86.2799987792969,left,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Inferior frontal gyrus (triangularis) left,SPM8,MNI,MNI,-44,30,24,-44,30,24,8.3,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,25847,-16.4799995422363,85.3699951171875,49.3999977111816,left,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Inferior frontal gyrus (triangularis) right,SPM8,MNI,MNI,46,36,28,46,36,28,4.11,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,152200,38.4300003051758,78.4400024414062,48.6800003051758,right,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Inferior frontal gyrus (opercularis) left,SPM8,MNI,MNI,-42,4,34,-42,4,34,6.45,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,71972,-41.6100006103516,53.7599983215332,73.3399963378906,left,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,Positive effect of condition,Inductive,Inferior frontal gyrus (opercularis) right,SPM8,MNI,MNI,50,12,26,50,12,26,5.12,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,No_Contrast,140747,71.1100006103516,63.0400009155273,31.1300010681152,right,201
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,The main effect of RI,Inductive-Inductive,Superior frontal sulcus midline,SPM8,MNI,MNI,2,40,42,2,40,42,5.52,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,4426,-47.2900009155273,62.9599990844727,61.6399993896484,right,202
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,The main effect of RI,Inductive-Inductive,Inferior parietal cortex right,SPM8,MNI,MNI,54,-64,40,54,-64,40,5.48,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,106968,41.4900016784668,-90.9099960327148,3.6800000667572,right,202
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,The main effect of RI,Inductive-Inductive,LFPC left,SPM8,MNI,MNI,-42,50,-8,-42,50,-8,5.1,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,115603,-1.40000009536743,99.8399963378906,-5.42999982833862,left,202
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,The main effect of RI,Inductive-Inductive,LFPC right,SPM8,MNI,MNI,46,48,-12,46,48,-12,4.78,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,67811,22.5400009155273,97.1100006103516,-7.90999984741211,right,202
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,The main effect of RI,Inductive-Inductive,Posterior middle frontal gyrus/DLPFC right,SPM8,MNI,MNI,38,22,54,38,22,54,4.6,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,152437,27.0100002288818,50.7600021362305,81.8199996948242,right,202
68,"Parkin, B. L., Hellyer, P. J., Leech, R. and Hampshire, A.",2015,18,-,-,visual,nonlinguistic,nonverbal reasoning task,Evaluate (Yes / No),1,The main effect of RI,Inductive-Inductive,Posterior middle frontal gyrus/DLPFC right,SPM8,MNI,MNI,38,20,44,38,20,44,4.46,corrected,-,gaps,fMRI,3,Event-related,Dynamic network mechanisms of relational integration,Journal of Neuroscience,Inductive,Within_Inference,56895,31.2599983215332,55.7699966430664,76.8899993896484,right,202
