Paper,Authors,Year,Subject,MALE,Mean Year,Stimuli Modality,Linguisticity,Task,Kinds of response,Inference,Contrasts Included,Simplified Contrasts,Location (BA),Software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,Correction,Effect,Gaps,Scanning Method,Tesla,Design,Title,Journal
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Cuneus,SPM8,-,MNI,12,-70,13,12,-70,13,4.95,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Lateral frontal cortex,SPM8,-,MNI,-57,8,22,-57,8,22,6.46,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Lateral prefrontal cortex,SPM8,-,MNI,-36,47,28,-36,47,28,5.88,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Lateral prefrontal cortex,SPM8,-,MNI,36,47,34,36,47,34,5.87,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Dorsolateral prefrontal cortex,SPM8,-,MNI,-39,23,31,-39,23,31,4.32,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Dorsolateral prefrontal cortex,SPM8,-,MNI,42,26,31,42,26,31,4.82,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Motor cortex,SPM8,-,MNI,-30,-16,58,-30,-16,58,5.96,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Cerebellum,SPM8,-,MNI,3,-52,-14,3,-52,-14,6.16,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Rostrolateral prefrontal cortex,SPM8,-,MNI,36,50,1,36,50,1,4.22,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
67,"Hearne L, Cocchi L, Zalesky A, Mattingley JB.",2015,21,9,28.6,visual,linguistic,modified WST,Evaluate (Yes / No),deductive,Task positive ROIs (average task effect minus null trials),Deductive-Baseline,Rostrolateral prefrontal cortex,SPM8,-,MNI,-28,50,-8,-28,50,-8,4.41,corrected,random,full,fMRI,3,Event-related,Interactions Between Default Mode and Control Networks as a Function of Increasing Cognitive Reasoning Complexity,Human Brain Mapping
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt inferior/middle frontal gyrus,SPM5,MNI,MNI,-48,9,36,-48,9,36,7.27 (t),corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt middle frontal gyrus,SPM5,MNI,MNI,-51,33,33,-51,33,33,3.4,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt precentral gyrus,SPM5,MNI,MNI,-36,3,33,-36,3,33,3.36,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt superior parietal lobule,SPM5,MNI,MNI,-24,-66,51,-24,-66,51,6.34,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt superior occipital gyrus,SPM5,MNI,MNI,-30,-84,24,-30,-84,24,5.33,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt precuneus,SPM5,MNI,MNI,-27,-78,33,-27,-78,33,5.28,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Rt superior parietal lobule,SPM5,MNI,MNI,27,-60,48,27,-60,48,5.19,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Rt superior parietal lobule,SPM5,MNI,MNI,21,-66,54,21,-66,54,4.54,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Rt precuneus,SPM5,MNI,MNI,30,-75,42,30,-75,42,2.82,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Rt inferior occipital gyrus,SPM5,MNI,MNI,30,-93,-3,30,-93,-3,9.2,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Rt inferior occipital gyrus,SPM5,MNI,MNI,42,-87,-6,42,-87,-6,6.54,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Rt cuneus,SPM5,MNI,MNI,18,-96,-6,18,-96,-6,5.4,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt lingual gyrus,SPM5,MNI,MNI,-18,-93,-6,-18,-93,-6,7.71,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt inferior occipital gyrus,SPM5,MNI,MNI,-27,-96,-9,-27,-96,-9,6.94,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,SI vs. control,Inductive-Baseline,Lt inferior occipital gyrus,SPM5,MNI,MNI,-21,-90,-15,-21,-90,-15,6.81,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt middle frontal gyrus,SPM5,MNI,MNI,57,24,36,57,24,36,9.04,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt middle frontal gyrus,SPM5,MNI,MNI,51,12,51,51,12,51,5.37,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt middle frontal gyrus,SPM5,MNI,MNI,51,30,24,51,30,24,4.31,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt precuneus,SPM5,MNI,MNI,9,-66,48,9,-66,48,3.76,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt precuneus,SPM5,MNI,MNI,6,-78,45,6,-78,45,3.4,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt precuneus,SPM5,MNI,MNI,24,-72,48,24,-72,48,3.25,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt medial globus pallidus,SPM5,MNI,MNI,18,-6,-3,18,-6,-3,4.12,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt lateral globus pallidus,SPM5,MNI,MNI,12,6,-3,12,6,-3,3.91,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
68,"Jia X, Liang P, Shi L, Wang D, Li K.",2015,15,8,24.3,visual,nonlinguistic,Number Series Task,Oral Report,inductive,CI vs. SI,Inductive-Inductive,Rt putamen,SPM5,MNI,MNI,18,9,6,18,9,6,3.03,corrected 0.001,random,gaps,fMRI,3,Event-related,Prefrontal and parietal activity is modulated by the rule complexity of inductive reasoning and can be predicted by a cognitive model,Neuropsychologia
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left inferior frontal gyrus (BA 9),SPM5,MNI,MNI,-42,9,30,-42,9,30,17.224 (t),uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left middle frontal gyrus (BA 11),SPM5,MNI,MNI,-21,45,-12,-21,45,-12,5.784,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left medial frontal gyrus (BA 6),SPM5,MNI,MNI,-3,-30,57,-3,-30,57,6.428,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right inferior frontal gyrus (BA 47),SPM5,MNI,MNI,27,30,-9,27,30,-9,9.089,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left medial frontal gyrus (BA 32),SPM5,MNI,MNI,-9,12,48,-9,12,48,8.224,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right cingulated gyrus (BA 32),SPM5,MNI,MNI,3,15,39,3,15,39,7.393,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left anterior cingulated (BA 25),SPM5,MNI,MNI,-3,21,0,-3,21,0,5.718,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left inferior occipital gyrus (BA 17),SPM5,MNI,MNI,-15,-93,-18,-15,-93,-18,9.747,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left precuneus (BA 31),SPM5,MNI,MNI,-27,-78,18,-27,-78,18,10.556,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right inferior occipital gyrus (BA 18),SPM5,MNI,MNI,33,-90,-18,33,-90,-18,12.641,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right middle occipital gyrus (BA 18),SPM5,MNI,MNI,33,-87,0,33,-87,0,9.418,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right superior occipital gyrus (BA 39),SPM5,MNI,MNI,33,-72,27,33,-72,27,7.016,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left fusiform gyrus (BA 19),SPM5,MNI,MNI,-36,-81,-18,-36,-81,-18,9.879,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left fusiform gyrus (BA 19),SPM5,MNI,MNI,-42,-66,-18,-42,-66,-18,9.704,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left inferior parietal lobule (BA 40),SPM5,MNI,MNI,-45,-45,45,-45,-45,45,7.162,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right inferior parietal lobule (BA 40),SPM5,MNI,MNI,39,-45,48,39,-45,48,5.613,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left caudate head,SPM5,MNI,MNI,-9,15,6,-9,15,6,7.166,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left caudate head,SPM5,MNI,MNI,-18,27,6,-18,27,6,5.591,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right caudate head,SPM5,MNI,MNI,15,18,-3,15,18,-3,7.726,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Left insula (BA 13),SPM5,MNI,MNI,-30,24,0,-30,24,0,6.69,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Rest,Inductive-Baseline,Right insula (BA 13),SPM5,MNI,MNI,30,27,0,30,27,0,7.689,uncorrected 0.0001,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Application,Inductive-Baseline,Left orbital gyrus (BA 11),SPM5,MNI,MNI,-6,45,-21,-6,45,-21,4.841,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Application,Inductive-Baseline,Right rectal gyrus (BA 11),SPM5,MNI,MNI,6,39,-21,6,39,-21,5.515,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Induction vs. Application,Inductive-Baseline,Right medial frontal gyrus (BA 11),SPM5,MNI,MNI,6,39,-12,6,39,-12,4.966,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction vs. Simple Application,Inductive-Baseline,Left medial frontal gyrus (BA 11),SPM5,MNI,MNI,-3,42,-15,-3,42,-15,4.201,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction vs. Simple Application,Inductive-Baseline,Right medial frontal gyrus (BA 11),SPM5,MNI,MNI,6,36,-18,6,36,-18,5.147,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Simple Induction vs. Simple Application,Inductive-Baseline,Right medial frontal gyrus (BA 11),SPM5,MNI,MNI,3,48,-18,3,48,-18,4.737,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left medial frontal gyrus (BA 10),SPM5,MNI,MNI,-9,51,9,-9,51,9,6.092,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left medial frontal gyrus (BA 10),SPM5,MNI,MNI,-15,39,-12,-15,39,-12,4.951,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
69,"Jia, X. & Liang, P.",2015,13,7,24.6,visual,nonlinguistic,numerical inductive reasoning,Oral Report,indcutive,Complex Induction vs. Complex Application,Inductive-Baseline,Left medial frontal gyrus (BA 11),SPM5,MNI,MNI,-3,51,-18,-3,51,-18,5.545,uncorrected,random,gaps,fMRI,3,Event-related,The Relationship of Four Brain Regions to an Information-Processing Model of Numerical Inductive Reasoning Process: An fMRI Study,Journal of Advanced Neuroscience Research
